keyword,location,text,target,cleaned_text,token_length
blaze,Guam,Tbh I have no Idea what a Chamoru looks like. I've seen some of the whitest to some that are very dar… https://t.co/CyN87lV1Yg,0,honest idea chamoru look like seen whitest dar,8
blaze,Here to steal your jokes,can i blaze some chronic w u,0,blaze chronic w,3
blazing,Malaysia,i gotta carry 80 logbooks for 4 postings and i was like nevermind i can brace this bcs i is stronk. But shit pejaba… https://t.co/Zo3NOpjPrh,0,got carry logbook posting like nevermind brace bcs stronk shit pejaba,11
blazing,unknown,"i'm alice. when i bleed my blood is not red, i bleed blue atoll. when i pee it's not just yellow, it's blazing yellow…",0,alice bleed blood red bleed blue atoll pee yellow blazing yellow,11
blazing,NO ART IS MINE,Yang simply chuckles a little as she stares at the flustered fusion. She found Kefla to be even cuter while being… https://t.co/ypgAO2RQLl,0,yang simply chuckle little stare flustered fusion found kefla even cuter,11
blazing,unknown,Blazing #MayWardLoveForReal #PUSHAwardsMayWards,0,blazing maywardloveforreal pushawardsmaywards,3
blazing,"England, United Kingdom",2017: l was in Blazing Squad 2018: Danny Dyers is my dad 2019 : Tyson Fury is my brother 2020: Lewis Capaldi is my ex #Lov…,0,l blazing squad danny dyer dad tyson fury brother lewis capaldi ex lov,13
blazing,unknown,stars dont dissapear they keep blazing ✨ https://t.co/6g642Pn0bq,0,star dissapear keep blazing,4
blazing,United States,"What 1,602 Miles Teaches about Guns – Blazing Cat Fur https://t.co/GjiTivvoPA",0,mile teach gun blazing cat fur,6
blazing,ᴀᴘᴏʟʟʏᴏɴ﹐ ᴄᴀᴛᴀsᴛʀᴏᴘʜᴇ.,"... another verse of oscillation. ⠀ ⠀ ⠀She was not strong enough, still. ⠀ ⠀ ⠀Swell of her water evanesced… https://t.co/ZpMpUQqtx4",0,another verse oscillation strong enough still swell water evanesced,9
blazing,NO ART IS MINE,"//Munny, if you need to vent, you can come to my DM's to do so",0,munny need vent come dm,5
blazing,"Forlì, Emilia Romagna",🚨 Benchmark Update Alert 🚨 I didn't realize fastify-gql has graphql-jit off by default I just turned it on and it's blazing…,0,benchmark update alert realize fastifygql graphqljit default turned blazing,9
blazing,"Binga, Zimbabwe",Now I can see that the VIC is back. The TL gets blazing🔥🔥🔥 when you're around. Happy 2020 to you #Leadership!,0,see vic back tl get blazing around happy leadership,9
blazing,London,Margaret Cavendish was an English philosopher and author born in 1623. She was the first woman to attend a meeting at t…,0,margaret cavendish english philosopher author born first woman attend meeting,10
blazing,unknown,"#KartikGoenka - a flame blazing up, a volcano ready to erupt, a man whose silence has been mistaken for weakness 🙌🏼 #MohsinK…",0,kartikgoenka flame blazing volcano ready erupt man whose silence mistaken weakness mohsink,12
blazing,unknown,"#KathNiel2020 will bring us Tanging Mahal. KathNiel, after their record-breaking movie THOU, will come back to primetime…",0,kathniel bring u tanging mahal kathniel recordbreaking movie thou come back primetime,12
blazing,unknown,"HPE Rapid Setup Software guides customers through system installation, setup and configuration for new servers… https://t.co/1hOySKy5Ar",0,hpe rapid setup software guide customer system installation setup configuration new server,12
blazing,unknown,COME &amp; CHECKOUT THIS BLAZING WEBSITE FULL OF DIFFERENT GIRLS TWERKING FOR FREE!! #BOOTYTUBE #TWERKING https://t.co/aP5zsGX0MC,0,come amp checkout blazing website full different girl twerking free bootytube twerking,12
blazing,"mxtx, roubao, priest","""A bunch of flower within my heart blooms toward the blazing sun its fragrance is sweeter than any fine wine scarecrow drownin…",0,bunch flower within heart bloom toward blazing sun fragrance sweeter fine wine scarecrow drownin,14
blazing,Santa Monica,"Boobs don't even matter ladies, it's what's under them, your lungs are important, cause we blazing mad kush over he… https://t.co/g0jiVSMKwd",0,boob even matter lady lung important blazing mad kush,9
blazing,unknown,My shadow keeps on growing in this blazing light,0,shadow keep growing blazing light,5
blazing,unknown,ObsNewRev: Motherwell: A Girlhood by Deborah Orr review – fitting legacy of a blazing talent https://t.co/sa2QOkkdv9,0,obsnewrev motherwell girlhood deborah orr review fitting legacy blazing talent,10
blazing,"Westmount, Québec",Congratulations on blazing a new trail! 👍 👍 👍 👍,0,congratulation blazing new trail,4
blazing,Valm,"Blazing heat, unstable footing... These types of conditions stifle lesser men. But terrain is meaningless to me. St… https://t.co/2E0Nx0MEaz",0,blazing heat unstable footing type condition stifle lesser men terrain meaningless st,12
blazing,"Aberdeenshire, Scotland, Unite",“Our work for LGBT-inclusive education in Scotland is about ensuring that no generation of LGBT young people ever again fe…,0,work lgbtinclusive education scotland ensuring generation lgbt young people ever fe,11
blazing,South Africa,Pauli just got her advance payment from her handlers so she had to come out guns blazing. It is after all…,0,pauli got advance payment handler come gun blazing,8
blazing,"Santa Monica, CA",Ok I just beat the Blazing Bull in Sekiro and all I could think of was Raging Bull,0,ok beat blazing bull sekiro could think raging bull,9
blazing,unknown,All Cues Blazing! https://t.co/YutAVvjAKn,0,cue blazing,2
blazing,Alkebulan,"Nazo, sasitheni. Once you touch their Indian boy, they come to you gun blazing. But the cat will prevail.",0,nazo sasitheni touch indian boy come gun blazing cat prevail,10
blazing,United Kingdom,"""Blazing Virtue."" -2018 https://t.co/zUQjGMg47C",0,blazing virtue,2
blazing,"norf landan mate, enfield",Blazing Saddles' at 45: The Movie That Couldn't Get Made Today https://t.co/Jmf8s1VZtJ #NewsandPolitics via,0,blazing saddle movie could get made today newsandpolitics via,9
blazing,قلبها اللطيف💙💙.,"-Twinkle, twinkle, little star How I wonder what you are Up above the world so high Like a diamond in the sky🌟☁️.… https://t.co/wT8FJQHnme",0,twinkle twinkle little star wonder world high like diamond sky,10
blazing,"Williamsburg, VA","Madeline Kahn as Lili Von Shtupp in the outrageous comedy classic, Blazing Saddles (1974) Directed by Mel Brooks. ""Let's f…",0,madeline kahn lili von shtupp outrageous comedy classic blazing saddle directed mel brook let u f,16
blazing,"Calgary, Alberta",🚨Announcing #Bengals 2020 South squad WR group: Edwards- Underrated Johnson- Enormous Jennings- Aggressive Ai…,0,announcing bengal south squad wr group edward underrated johnson enormous jennings aggressive ai,13
blazing,germany,my fear of public toilets has completely vanished. im the person absolutely ripping the train station toilet all guns blazing.,0,fear public toilet completely vanished person absolutely ripping train station toilet gun blazing,13
blazing,San Francisco,ONE WEEK to go! #qodebrisbane highlights incl: ✓ The future of #smartcities w/ Brisbane CDO ✓ Quantum comput…,0,one week go qodebrisbane highlight incl future smartcities w brisbane cdo quantum comput,13
blazing,Nancyezeoke@yahoo.com,Happy Birthday sir 🥳🥳 You are indeed a star in the Nursing community⭐️ Keep blazing high https://t.co/iajdTlSNZw,0,happy birthday sir indeed star nursing community keep blazing high,10
blazing,"Dundee, Scotland",Once again I am LOVING how diverse and body positive the cast of #LoveIsland2020 is! Once again #ITV bl… https://t.co/fLNdCHD3i3,0,loving diverse body positive cast loveisland itv bl,8
blazing,unknown,Eating ice cream underneath the blazing hot sun is just 🙆🏻💛,0,eating ice cream underneath blazing hot sun,7
blazing,"London, UK",Here's an interview with me by of about my #comedy #horror #animation screening at …,0,interview comedy horror animation screening,5
blazing,On the case,"I shot one of two Colts I had aimed at him, the one in my left hand, before Trent could pull the trigger of his Remington…",0,shot one two colt aimed one left hand trent could pull trigger remington,13
blazing,"Barling, AR.","I shot one of two Colts I had aimed at him, the one in my left hand, before Trent could pull the trigger of his Rem… https://t.co/asYxjXnFd0",0,shot one two colt aimed one left hand trent could pull trigger rem,13
blazing,USA  🇺🇸,The list goes on..... All these folks have stable platforms to do the… https://t.co/9c0iCQ3vk7,0,list go folk stable platform,5
blazing,"Barling, AR.","""I swear on my dear mother’s grave—well, I would do it, if she was in one—that I wasn’t goin’ to shoot you!” Trent… https://t.co/bFDJeol3pX",0,swear dear mother gravewell would onethat going shoot trent,9
blazing,unknown,hangyul will nae gaseumsoge blazing and then dip https://t.co/B4azPv6MMc,0,hangyul nae gaseumsoge blazing dip,5
blazing,"Barling, AR.",Trent reached his right hand behind his back to retrieve a Remington .44 he had stashed away in the waistband of hi… https://t.co/2pMoHifXuQ,0,trent reached right hand behind back retrieve remington stashed away waistband hi,12
blazing,unknown,Was a fair call before WC. Should have done it at the WC. Not now when Iyer has been in blazing form at 4.,0,fair call wc done wc iyer blazing form,8
blazing,"Barling, AR.","Steve “Roustabout” Colston didn’t like it when I sent his brother straight to Hell. Neither did Grant and Wesley, b… https://t.co/OWjEVEQ7hO",0,steve roustabout colston like sent brother straight hell neither grant wesley b,12
blazing,Enugu State,Blazing Green✅✅✅✅✅✅✅ Green Monday on telegram✅✅✅✅2/3 I can't thank you enough God because I know that you will do more💪💪💪💪 Th…,0,blazing green green monday telegram thank enough god know th,10
blazing,"Barling, AR.","Jennie looked at me, and said, “Bass, you need to do this. You need to go before Tecumseh kills again.” Get Bass Re… https://t.co/9dzgBTdopw",0,jennie looked said bass need need go tecumseh kill get bass,11
blazing,Earth,Excited to share our long-awaited Next.js + Notion statically-generated blog example with the same tech as https://t.co/HVcLCVUO…,0,excited share longawaited nextjs notion staticallygenerated blog example tech,9
blazing,"Barling, AR.","“I got me a deck of cards in my shirt pocket, if you boys want to play a drinkin’ game some folks call ‘Red and Bla… https://t.co/TynwgMrREf",0,got deck card shirt pocket boy want play drinkin game folk call red bla,14
blazing,"Paris, France",#NowPlaying Jimpster - The Blazing Water https://t.co/xeXu21nqXJ,0,nowplaying jimpster blazing water,4
blazing,"NAIROBI, KENYA",💃💃 Keep blazing T...,0,keep blazing,2
blazing,"Barling, AR.","Your Kindle need a few new Westerns in it? Fill the need with one my Westerns, like Bass Reeves: Blazing Fury, now… https://t.co/yAAHI8Mxfw",0,kindle need new western fill need one western like bass reef blazing fury,13
blazing,unknown,"We named ""the life of phantom"", TSUKUSHI. It was a night with the red moon blazing beautifully./幻の命 #sekainoowari",0,named life phantom tsukushi night red moon blazing beautifully sekainoowari,10
blazing,Newcastle upon tyne,"What's with all these angry women going on #gmb with all guns blazing meaning you can't take them, or t… https://t.co/HurTUyXevU",0,angry woman going gmb gun blazing meaning take,8
blazing,United States,Into the Grizzly Maze 💯 https://t.co/UAoE62avnx Mobile Users https://t.co/gVhozmngN7 for blazing fast advertising… https://t.co/JSMGLJ6xl5,0,grizzly maze mobile user blazing fast advertising,7
blazing,Republic of the Philippines,"When an eagle soars into the blazing sun, it is not just a show of strength but because he truly belongs at the top. You…",0,eagle soar blazing sun show strength truly belongs top,9
blazing,USA  🇺🇸,On Scorched Earth People 🔥: 👉Most of them have their own parallel platforms when they enter #ADOS as a movement🤔…,0,scorched earth people parallel platform enter ado movement,8
blazing,"Portland, OR",Blazing Saddles,0,blazing saddle,2
blazing,sandbach cheshire,"Our OD team is certainly trail blazing. A fabulous team , doing great things. This will be someone’s dream job https:…",0,od team certainly trail blazing fabulous team great thing someone dream job,12
bleeding,unknown,"Fun fact: he does a thumbs up when he short circuits to let people know he’s okay. Now, a head cannon were…",0,fun fact thumb short circuit let people know okay head cannon,11
bleeding,"Plymouth, England","Why can’t you be truthful it’s not down you have put them in concentration camps and cages ,the wall has nothing to… https://t.co/DEtzSrFaZE",0,truthful put concentration camp cage wall nothing,7
bleeding,shhh,bleeding,0,bleeding,1
bleeding,luvcha ♡,hmm scratched my ear now its bleeding.,1,hmm scratched ear bleeding,4
bleeding,Yorkshire,You make it sound as if the Vegan Society is providing certi…,0,make sound vegan society providing certi,6
bleeding,Liverpool,Would you know how to help a victim of knife crime? Download our new app to learn life-saving bleeding control technique…,0,would know help victim knife crime download new app learn lifesaving bleeding control technique,14
bleeding,unknown,Playing MHW with friends Friend: Jerky curse bleeding? Other friend: Yeah Me: I wish 👩🏻,0,playing mhw friend friend jerky curse bleeding friend yeah wish,10
bleeding,unknown,"“Doctor, help me! I’ve been wounded and i’m bleeding to death! Please, stem the bleeding! Get me a bandage!” “Ah, but there…",0,doctor help wounded bleeding death please stem bleeding get bandage ah,11
bleeding,unknown,The bleeding hearts and artists let him get away with murder. Let me hammer him today. - The Trial,0,bleeding heart artist let get away murder let hammer today trial,11
bleeding,USA,I ask for prayer for my daughter please. I took her in thinking she had the flu and she is in intensive care with an a…,0,ask prayer daughter please took thinking flu intensive care,9
bleeding,"Riverside, CA",. has a chance to stop this bleeding at the debate tomorrow night. We will see if she does the right thing.,0,chance stop bleeding debate tomorrow night see right thing,9
